subject activity tBodyAccMeanX tBodyAccMeanY tBodyAccMeanZ tBodyAccStdX tBodyAccStdY tBodyAccStdZ tGravityAccMeanX tGravityAccMeanY tGravityAccMeanZ tGravityAccStdX tGravityAccStdY tGravityAccStdZ tBodyAccJerkMeanX tBodyAccJerkMeanY tBodyAccJerkMeanZ tBodyAccJerkStdX tBodyAccJerkStdY tBodyAccJerkStdZ tBodyGyroMeanX tBodyGyroMeanY tBodyGyroMeanZ tBodyGyroStdX tBodyGyroStdY tBodyGyroStdZ tBodyGyroJerkMeanX tBodyGyroJerkMeanY tBodyGyroJerkMeanZ tBodyGyroJerkStdX tBodyGyroJerkStdY tBodyGyroJerkStdZ tBodyAccMagMean tBodyAccMagStd tGravityAccMagMean tGravityAccMagStd tBodyAccJerkMagMean tBodyAccJerkMagStd tBodyGyroMagMean tBodyGyroMagStd tBodyGyroJerkMagMean tBodyGyroJerkMagStd fBodyAccMeanX fBodyAccMeanY fBodyAccMeanZ fBodyAccStdX fBodyAccStdY fBodyAccStdZ fBodyAccMeanFreqX fBodyAccMeanFreqY fBodyAccMeanFreqZ fBodyAccJerkMeanX fBodyAccJerkMeanY fBodyAccJerkMeanZ fBodyAccJerkStdX fBodyAccJerkStdY fBodyAccJerkStdZ fBodyAccJerkMeanFreqX fBodyAccJerkMeanFreqY fBodyAccJerkMeanFreqZ fBodyGyroMeanX fBodyGyroMeanY fBodyGyroMeanZ fBodyGyroStdX fBodyGyroStdY fBodyGyroStdZ fBodyGyroMeanFreqX fBodyGyroMeanFreqY fBodyGyroMeanFreqZ fBodyAccMagMean fBodyAccMagStd fBodyAccMagMeanFreq fBodyBodyAccJerkMagMean fBodyBodyAccJerkMagStd fBodyBodyAccJerkMagMeanFreq fBodyBodyGyroMagMean fBodyBodyGyroMagStd fBodyBodyGyroMagMeanFreq fBodyBodyGyroJerkMagMean fBodyBodyGyroJerkMagStd fBodyBodyGyroJerkMagMeanFreq NA
2 STANDING 0.268459469914894 -0.0325269755153191 -0.107471453914894 -0.0457237779851064 0.185022459476596 -0.308938978787234 -0.116970666051064 0.190486205121277 -0.29114190666383 0.170154643995745 0.0318020728119149 -0.339425736595745 0.0813915649085106 -0.0147994226212766 0.431426511276596 0.0256559304978723 -0.538524112765957 -0.721851596382979 -0.779073327659574 -0.250727103893617 -0.0237973381170213 -0.297029928989149 0.417366364255319 0.256265877680851 0.0649705038604255 -0.517909800638298 0.366946860319149 -0.105375740848936 0.0731834026621277 -0.293387839978723 0.191669860991489 0.141149632117021 -0.00365497551023404 -0.319318679142553 0.298527328891489 -0.141411920425532 -0.154475362619149 -0.245473466595745 -0.00113416819 0.292205189702128 0.936821834893617 -0.265942569148936 -0.0232035364248936 -0.95357996893617 -0.900511719787234 -0.92141958 -0.954810793191489 -0.901152206382979 -0.924710367446809 0.88045755787234 -0.254435933276596 -0.0139108596595745 0.941260237234043 -0.260124516595745 -0.0421517838085106 -0.295857268297872 0.830365778723404 -0.874714516382979 -0.997569965744681 -0.957764184893617 -0.90360342106383 -0.934412218297872 -0.566567200212766 -1 -0.915308549148936 -0.570934667659574 0.622347711914894 -0.671925210638298 0.719665447021277 -0.392882254468085 0.420003061276596 -0.490210345531915 0.575862207021277 -0.45877666287766 0.476329022680851 -0.492515303042553 0.504693078191489 0.467915173010638 -0.18555710187234 0.106622183382979
2 LAYING 0.268229355098039 -0.0272425385070588 -0.122082438784314 -0.0501350188513725 0.189276117327451 -0.353519514896078 -0.116208269846275 0.144944545490196 -0.354623361431373 0.266699664921569 0.000426537380392156 -0.330165786588235 0.139452278392157 -0.111621121635294 0.411795619098039 -0.00476602969607843 -0.545813101764706 -0.723024891764706 -0.798916932745098 -0.286775314019608 -0.159827544221569 -0.378434462686275 0.145576437 0.355607625294118 0.0835001797490196 -0.509555353921569 0.350032691688235 -0.0771423954901961 0.0988930129294118 -0.265832274384314 0.158435350829412 0.268931987843137 -0.205435346519608 -0.238204172745098 0.162812464607843 0.169294087313725 -0.225548087668627 -0.278743278980392 -0.221942319176471 0.0569526175372549 0.913632241568627 -0.340732608823529 -0.0184608964392157 -0.959399425098039 -0.912900683137255 -0.906196352156863 -0.96040248627451 -0.913284816470588 -0.908136169607843 0.85405082745098 -0.332783229803922 -0.00488427326078431 0.919641298627451 -0.331891138627451 -0.039829018235098 -0.134219335064706 0.770671347647059 -0.796079914313725 -0.996924786470588 -0.963007286666667 -0.914914108627451 -0.917154533333333 -0.389496267058824 -1 -0.792722638196078 -0.557814384117647 0.616526837254902 -0.673698639803922 0.729318477843137 -0.331098203137255 0.35505162254902 -0.426535111568627 0.515580173333333 -0.362999997588235 0.390164526078431 -0.416654586823529 0.439953447215686 0.652229048715686 0.43858686054902 0.404808185901961
3 WALKING 0.289188320408163 -0.00991850461020408 -0.107566190908163 0.0300353383483878 -0.0319359434489796 -0.230434213204082 -0.0441172244571429 -0.107395631427551 -0.212040083591837 0.388969738367347 -0.095283959644898 -0.316749443930204 0.015681414244898 -0.0437259707591837 0.304574350938775 0.00799898705102041 -0.463124815306122 -0.81285224755102 -0.724291495306122 -0.22478937955102 -0.398996825510204 -0.205787239326531 0.236703360632653 0.37616076122449 0.169733414920408 -0.394878584122449 0.367594986693878 -0.310025981922449 0.276300963816327 -0.121436208734694 0.155332861145102 0.0866824709163265 0.0376716936836735 0.0803750281693878 0.0877777831326531 0.0291598331140816 -0.291398957528571 -0.454243120816327 -0.225544974216327 0.0756845059489796 0.931874418979592 -0.266610338979592 -0.0621199585938775 -0.950559811632653 -0.937018658979592 -0.895939695102041 -0.951425748163265 -0.937871758163265 -0.897914718979592 0.875865664081633 -0.269610437346939 -0.0464827635716327 0.935563321428571 -0.255517232653061 -0.086297714 -0.206320981041224 0.817406767346939 -0.879004752857143 -0.987619062040816 -0.952715699183673 -0.940913804081633 -0.907257556530612 -0.44475912222449 -1 -0.980412705714286 -0.571349235306122 0.630488241836735 -0.688477935510204 0.745318365102041 -0.210337386122449 0.230730429918367 -0.306573348142449 0.403120417755102 -0.204295249612245 0.223435974563265 -0.241356826059184 0.255841586905918 0.229494336061224 -0.297445343530612 0.10130462455102
3 WALKING_UPSTAIRS 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.0627127618723404 0.206997256429787 -0.118190945212766 0.514219680638298 0.16616104183617 -0.233185062425532 0.152424961957447 -0.15310112323617 0.165005244710638 0.106830196085106 -0.442842739148936 -0.686727264468085 -0.617498609148936 -0.357529326702128 -0.144548046112766 -0.191592563148936 0.0785968326659574 0.388665697446809 0.235278775404255 -0.236356612991489 0.221909980914894 -0.177685386063489 0.249360961795745 -0.111592149367021 0.123361148080851 0.106817567819149 0.0589331203531915 -0.0413028960170213 0.0965310679574468 0.0416079317914894 -0.0689040194744681 -0.635129255106383 -0.247933472419149 0.162723854808511 0.861831345531915 -0.325780100638298 -0.0438890162723404 -0.940361759574468 -0.940068525531915 -0.931438313191489 -0.940392785744681 -0.940555872340425 -0.932341935744681 0.809803481276596 -0.327251132978723 -0.0369105076489362 0.864411659361702 -0.31218046106383 -0.0581808688446809 0.0854856612255319 0.641964147659574 -0.815436938723404 -0.909737832978723 -0.941966406595745 -0.942846135744681 -0.936192329361702 -0.160476241655319 -1 -0.466614094510638 -0.511788068297872 0.579217206808511 -0.645711034893617 0.711250664893617 -0.236375435638298 0.261692435574468 -0.340674551574468 0.439263004255319 -0.284251839085106 0.327368329489362 -0.369490685085106 0.408117656297872 0.372638460382979 0.0255011033191489 0.0451822640425532
3 WALKING_DOWNSTAIRS 0.292423484693878 -0.0193554079328571 -0.116139842908163 -0.0574100475102041 -0.0331503723387755 -0.362240245489796 -0.140460458469388 -0.0475267214836735 -0.360223784061225 0.408844101183673 -0.0166720801265306 -0.374350517755102 0.14504528044898 0.0835113987346939 0.415643967959184 -0.0731385344387755 -0.541236671632653 -0.811507385918367 -0.805886497346939 -0.335621441836735 -0.244974245836735 -0.381759654693878 0.186420273246939 0.284493854081633 0.142969069393878 -0.29976342255102 0.23018881044898 -0.14436724614551 0.211645312097959 -0.165453346653061 0.206349488714286 0.0215012397714286 0.0600327601346939 -0.163581620038776 0.1621816913 0.0152509332163265 -0.132558752502041 -0.388041893877551 -0.163662556032653 0.158475915926531 0.939057787755102 -0.228829214285714 -0.102352758040816 -0.950061129591837 -0.946094637755102 -0.899943947755102 -0.950813990816327 -0.946821462857143 -0.901091650816327 0.883780598367347 -0.235724191020408 -0.0878842761428571 0.94324617122449 -0.216421141836735 -0.124407908795918 -0.188035256265306 0.836015394693878 -0.912901714081633 -0.975143643469388 -0.954262340204082 -0.949350276122449 -0.905305322244898 -0.592058110816327 -1 -1 -0.577653876734694 0.639776316326531 -0.701096785714286 0.761618942857143 -0.218363196338776 0.241967715122449 -0.320558442795918 0.419464572040816 -0.417297189591837 0.439208867959184 -0.46046170755102 0.478449738367347 -0.0691188138163265 -0.00765750530612245 0.203033647387755
3 SITTING 0.279965329555556 -0.00980200850666667 -0.1067775246 0.0111935496222222 -0.21859832499 -0.479185977111111 -0.0417198960022222 -0.272595863822222 -0.480653547333333 0.315513225688889 -0.0809219748666667 -0.372719630888889 0.0512374700288889 0.118285946155556 0.567293640888889 -0.111314269064444 -0.4733658018 -0.875944227111111 -0.870983747333333 -0.137581175804444 -0.481927754888889 -0.506029215777778 0.402134409555556 0.272496310777778 0.131831290422222 -0.335626279766667 0.316758680444444 -0.464283008111111 0.546409588755556 -0.0533811587155556 0.203494079311111 -0.0347604126133333 0.113704909569333 -0.0874878603777778 0.174903908757778 -0.15925721564 0.0381447363688889 -0.339834097888889 0.3924340022 -0.0246788195777778 0.947731858666667 -0.0620852772955556 0.148714808888889 -0.955258881333333 -0.932066041111111 -0.937753794444444 -0.956283703777778 -0.931615361555556 -0.939365895111111 0.890208827111111 -0.0686022597333333 0.152809135111111 0.952570371555556 -0.0537895461906667 0.135157579511111 -0.521392883333333 0.858474489777778 -0.993766162 -0.958577058888889 -0.958072879111111 -0.932008973777778 -0.944400471777778 -0.766532560222222 -0.848714699333333 -0.193611039722222 -0.656231086888889 0.712095889333333 -0.767291462666667 0.821847484 -0.0221372420111111 0.0205796074444444 -0.0864019886644444 0.178934923155556 -0.415231663111111 0.444826523555556 -0.473646964222222 0.499028696444444 0.203122651733333 0.0288370722888889 0.279932519391111
3 STANDING 0.29354392712766 -0.00850107533191489 -0.100319930659574 0.275046110468085 0.0907630761042553 -0.325891435319149 0.202512920080851 0.0133664994085106 -0.328392220212766 0.524000558085106 0.201467587880851 -0.346057909191489 -0.0868537738276596 -0.0340034165893617 0.348868341914894 0.145925248157447 -0.178396773208511 -0.761162818297872 -0.789104447659574 0.0434363537723404 -0.291690597308511 -0.361565122340426 0.288756102212766 0.316038404255319 0.207996622234043 -0.395626792702128 0.228191897659574 -0.066809124 0.189233729638298 -0.132327886531915 0.119929540148936 0.262637123148936 -0.0655656775595745 -0.213035707165957 0.200727523778723 0.0781765317234043 -0.252560667574468 -0.20496438062766 0.0104504886106383 0.34895915787234 0.956649352553192 -0.0607578318319149 0.0216777910246191 -0.950490938510638 -0.912363420851064 -0.927192732978723 -0.951249893404255 -0.912321554468085 -0.929775252553191 0.900854455106383 -0.0629990405404255 0.0298934796808511 0.959008507659574 -0.0590313160480425 0.00547982933191489 -0.810339612978723 0.881998532765957 -0.990756669148936 -0.998498076382979 -0.953332224468085 -0.913203720212766 -0.938339487446809 -0.792689815957447 -0.703902460425532 -0.29457708687234 -0.611232132978723 0.674441589361702 -0.736528355531915 0.79748824893617 -0.0115988316721277 0.0689013097744681 -0.198502594 0.354662177446809 -0.27000868903617 0.300295988446808 -0.329210328191489 0.354457685021277 0.0857506675744681 -0.0627361502085106 0.398456705553192
3 LAYING 0.277045258145833 -0.019536840063125 -0.107209356208333 0.383681639791667 0.360164958768542 -0.320204232520417 0.311584377708333 0.258880873520833 -0.338160711291667 0.601637638541667 0.21337527032625 -0.280326228375 -0.125513915754167 -0.276804845645833 0.323444321025 0.272606144666667 -0.03749328435 -0.637543701875 -0.764820072708333 0.135444053783333 -0.16464271655625 -0.382274574625 0.304254764541667 0.377519851875 0.144277361689583 -0.3554407675 0.227867547335417 -0.135003255458333 0.253869888575 -0.1655986836875 0.113245973145833 0.31606723489375 -0.16414629243125 0.1589112668125 0.0493605134875 0.109805343960208 -0.0936468458104167 -0.475086835625 -0.248693688304167 0.1291085697825 0.928531455208333 -0.214046334375 -0.00307981704708333 -0.9544062675 -0.93357760125 -0.934378766458333 -0.955840821041667 -0.934019389791667 -0.9346171425 0.871806612083333 -0.217169261666667 0.00342990110058333 0.932178559166667 -0.204091408333333 -0.01602964875625 -0.483967672916667 0.808732311041667 -0.924255326875 -0.99881455625 -0.958845494583333 -0.935125581666667 -0.937901386875 -0.385376758439583 -1 -0.679300867354167 -0.564734952083333 0.627387149583333 -0.688132473958333 0.746941291875 -0.0519864035445833 0.10400415025 -0.224802966879167 0.370458111041667 -0.028051067 0.0706095769466667 -0.112196585325 0.150837344979167 0.215891539979167 0.168314926360417 0.319951213979167
4 WALKING 0.261237565425532 -0.00130828765170213 -0.104544182255319 -0.977229008297872 -0.922618641914894 -0.93958629106383 -0.979514584468085 -0.919658954042553 -0.938834141702128 -0.927478156170213 -0.51735077593617 -0.786367285319149 0.820265045957447 0.682775776170213 0.822189592553191 -0.945740773404255 -0.997501779361702 -0.989863580425532 -0.986834701276596 -0.983227877659574 -0.932031700638298 -0.942854698510638 -0.594065364617021 -0.39939032487234 -0.521304053 0.152455853085106 -0.0594168140489362 0.0410396568 -0.00412059408510638 0.1686773395 -0.129112633042553 0.185128001391489 -0.116976239070213 0.258878962361702 -0.117149009078511 0.0850768219944681 -0.0227195913574468 -0.402862625829787 -0.201194422908511 0.118261863640426 0.831509933404255 0.204411592680851 0.332043702765957 -0.968457145744681 -0.935517055957447 -0.949040933191489 -0.969340963829787 -0.93768045893617 -0.950070108510638 0.76845271893617 0.188173388702128 0.331910236382979 0.843385717021277 0.205339023787234 0.321842866808511 0.225336937808511 0.574696193021277 -0.879533994893617 -0.779082066170213 -0.971931619574468 -0.943735509574468 -0.95370402787234 -0.686008594704255 -0.489424264738298 -0.626438336276596 -0.530311369553191 0.542945451276596 -0.555471943829787 0.568020149361702 -0.461273986389362 0.414006838514894 -0.401079185042553 0.403734667425532 -0.4490019039 0.466639344 -0.483987104191489 0.498420170510638 -0.739178269361702 -0.497453950340426 0.301419345319149
4 WALKING_UPSTAIRS 0.27708735173913 -0.0156879937282609 -0.109218272456522 -0.986822279565217 -0.950704499130435 -0.95982817173913 -0.988594493695652 -0.951537807173913 -0.958942750434783 -0.926683676304348 -0.544435806304348 -0.800573029130435 0.83944400826087 0.674028159782609 0.826309457391304 -0.966980349782609 -0.999241644565217 -0.996521418913043 -0.994052473478261 -0.991487382826087 -0.962625605434783 -0.958168110217391 -0.607037765652174 -0.457042084717391 -0.415597585869565 0.274764831152174 -0.1234873796 0.0820047986478261 0.114170112521739 0.176580528906522 -0.12420554726087 0.201417684758696 -0.0445898677 0.191536655108696 -0.100798853813043 0.0377418439130435 -0.0397869970869565 -0.159937674673913 -0.268153719565217 0.256453039862826 0.940477273043478 -0.105630024498783 0.19872676876087 -0.979988760869565 -0.956750273043478 -0.954415873043478 -0.981169301521739 -0.959359287173913 -0.955709075869565 0.870587756956522 -0.114777271347826 0.201170706086957 0.950714034347826 -0.0898988765652174 0.191642851630435 -0.271070080217391 0.840362822826087 -0.978350845652174 -0.90308901173913 -0.985018895869565 -0.967219263695652 -0.960708292608696 -0.866774604673913 -0.949873141086957 -0.522695788478261 -0.410140565108696 0.437457424978261 -0.46491264326087 0.492596717826087 -0.500520531726087 0.475455904069565 -0.483447908776087 0.505593871369565 -0.504226633413044 0.51318526426087 -0.521841446543478 0.527540918978261 -0.269747227326087 -0.486664063652174 0.538687011956522
4 WALKING_DOWNSTAIRS 0.257197599134615 -0.00350299841730769 -0.0983579203269231 -0.971010120961538 -0.856617812115385 -0.875110175384615 -0.974103206346154 -0.855595640769231 -0.867943869423077 -0.918644004807692 -0.476064686826923 -0.747584161538462 0.808842848461538 0.649726825384615 0.796661225 -0.894535262884615 -0.996692127115385 -0.979275195769231 -0.963848830961539 -0.980044058461538 -0.885422295961538 -0.865204213653846 -0.532480449730769 -0.311828096711538 -0.270119163307692 0.145435255557692 -0.0119228048076923 0.0343247986057692 0.0399420134903846 0.0146036657807692 -0.00303842576730769 0.122169963867308 -0.00915728526538462 0.0944347836153846 -0.0844455764030769 0.129583163759615 -0.138138020688462 -0.173679992792308 -0.195826108173077 0.307555039634615 0.901098984615385 0.127303379245962 0.139020582461538 -0.957324457884615 -0.903923008269231 -0.897736318269231 -0.958283095769231 -0.907230015576923 -0.899955963076923 0.840956976538462 0.121567805769231 0.151027121192308 0.906849382115385 0.118847540965385 0.114727772861538 -0.247934494384615 0.748138393278846 -0.9173690625 -0.912624983076923 -0.961341644038462 -0.917991865 -0.907733282307692 -0.763746820865385 -0.363263030923077 -0.517489907192308 -0.432814702240385 0.449047563461538 -0.465325566980769 0.481763934192308 -0.531398735833077 0.502278149642308 -0.503783918980769 0.518639649648077 -0.598209792711538 0.605145970596154 -0.611648394269231 0.614915217307692 -0.503436813788462 -0.214421031269231 0.415605488128846
4 SITTING 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.89022398108 -0.9322030066 -0.9826360798 -0.89089523612 -0.9296610872 -0.9203999764 -0.49079960086 -0.77613752178 0.825681367 0.6554755856 0.8186069384 -0.9386398266 -0.9992357806 -0.9887058172 -0.9889901502 -0.9853835136 -0.9129438042 -0.9297869206 -0.441399027406 -0.2951118988 -0.3797411183 0.16094061132 -0.014838705856 0.036818621426 0.000903663342000001 0.029143967634 0.03344180036 0.0558882549658 -0.027385991066 0.124301516591 -0.084971863234 0.04247733314 -0.097183903804 -0.219438312084 -0.39574529516 0.16930611784 0.8693030064 0.211622539936894 0.11012048108 -0.9814052948 -0.93272710386 -0.9509492546 -0.9816041612 -0.93459360438 -0.9516944354 0.8021330596 0.19404300723 0.11052578024 0.886152842 0.2100646140494 0.09969136334 -0.2573812495 0.6702942146 -0.7974256164 -0.9695235454 -0.9817977492 -0.9417523672 -0.95504165 -0.836553252 -0.53565937138 -0.41771460154 -0.350129316318 0.366967757556 -0.38375773936 0.40060182998 -0.443706253428 0.409304990438 -0.411258493294 0.42904919958 -0.57490787634 0.57988960226 -0.58444990032 0.585841873298 -0.503719159 -0.554197337144 0.12224417678
4 STANDING 0.273694139545455 -0.00990083527045455 -0.108540300265909 -0.980945022045455 -0.904335121022727 -0.926094740227273 -0.983796381363636 -0.904638734318182 -0.924651502045455 -0.920639452045454 -0.505361077045455 -0.776583885227273 0.824377384772727 0.661301152727273 0.808244526363636 -0.941041933409091 -0.999439007727273 -0.990728467272727 -0.991825397045455 -0.987172635454545 -0.926019282272727 -0.924666587045455 -0.432864806539773 -0.342452363772727 -0.402519299272727 0.0268532562931818 0.0694377051954545 0.0740401259409091 -0.0122316488977273 0.00832686840909091 0.0494010670909091 0.123077573104545 -0.0304112437272727 0.0327100451590909 -0.0140731507545455 0.0961535870240909 -0.173516934 -0.242619463363636 -0.345819531181818 0.0964925051136364 0.880731443863636 0.168445524 0.143006857611364 -0.983137541590909 -0.939942979795454 -0.945008999545455 -0.983295439545455 -0.941675120227273 -0.94707059 0.8124179 0.1508344706875 0.146091584988636 0.896956951590909 0.171286266802273 0.131779964915909 -0.192487562159091 0.700834083636364 -0.850828683181818 -0.938546164772727 -0.9838005525 -0.948887394772727 -0.954532936590909 -0.807004973693182 -0.623029205545455 -0.577331914568182 -0.326881095204545 0.343218131590909 -0.359567836136364 0.376033164318182 -0.330534978636364 0.294528278313636 -0.30251106975 0.329338457068182 -0.501252145159091 0.505588494636364 -0.509536184363636 0.510480503727273 -0.396293074836364 -0.499845135227273 0.241263748954545
4 LAYING 0.276778487454545 -0.0145911615290909 -0.110127728709091 -0.980164933636364 -0.923682131090909 -0.925797097090909 -0.984156729636364 -0.928565311818182 -0.928520908181818 -0.914001008545455 -0.518334584181818 -0.769885365090909 0.822661513818182 0.655879405272727 0.793533518909091 -0.950293103090909 -0.999544140545454 -0.996150241818182 -0.993313137272727 -0.988993715636364 -0.952358086545455 -0.933748145090909 -0.439885119036364 -0.357703755418182 -0.306494393454545 0.0554489325272727 0.0875873234218182 0.0468934525150909 0.0712969003587273 0.00381064230763636 0.0481808309763636 0.184362529354545 -0.126432126378182 0.0286543892527273 0.0265254512 0.0558376325872727 -0.132965934530909 -0.00370992378181818 -0.245166592236364 0.0182810618163636 0.933692934909091 0.0682628663363636 0.0695219657167273 -0.988872369272727 -0.960875994727273 -0.955475832363636 -0.989208491818182 -0.962525321818182 -0.955856182 0.862230079090909 0.0478948796272727 0.070682170248 0.949724692545455 0.0787516807 0.0612818092983455 -0.296672907290909 0.822941138363636 -0.952121452545455 -0.941797637818182 -0.990254699454545 -0.968365951636364 -0.957367927636364 -0.939943161454545 -0.753092870369091 -0.660326689316364 -0.241852521309091 0.283651169345455 -0.325942810618182 0.368777554909091 -0.209459078923636 0.182075013132727 -0.207769582196 0.255632784105455 -0.434524895327273 0.449209448345455 -0.463618293998182 0.475184106454545 -0.0742296992181818 -0.1163050356 0.157669551745455
5 WALKING 0.278917629056604 -0.0161375901037736 -0.110601817735849 -0.995759901509434 -0.973190056415094 -0.979775876981132 -0.996141353962264 -0.971758757169811 -0.979317499056604 -0.939289253207547 -0.560940620754717 -0.812804122641509 0.848946458679245 0.684994965849057 0.837719699245283 -0.984382640377358 -0.999946745660377 -0.999302946415094 -0.998956617924528 -0.996204860566038 -0.973516449056604 -0.978599930377358 -0.653732516603774 -0.562677675679245 -0.589450454150943 0.297424408301887 -0.145505504188679 0.113641825830189 0.0807014957641509 0.185333378811321 -0.1383467407 0.190322101056604 -0.0157716731830189 0.2798850462 -0.127876725803774 0.116846825947736 -0.10391130370566 0.128398753090566 -0.00543277440754717 0.288310475754717 0.942952000377358 -0.272983832264151 0.0134905823226415 -0.99376298509434 -0.981225957924528 -0.976324063584906 -0.993810088113208 -0.981211152075472 -0.977041427924528 0.870122118867925 -0.288332920943396 0.00970054607320755 0.961168260943396 -0.248024904528302 0.00938141516471698 -0.243890063075472 0.846175155471698 -0.861761176226415 -0.994856861886792 -0.993978435660377 -0.981285212075472 -0.97835670754717 -0.886328097169811 -1 -0.852190776283019 -0.383272814760377 0.404326137754717 -0.425421403641509 0.446657694849057 -0.393991998803774 0.35069500654717 -0.346655733150943 0.359977633 -0.392890944003774 0.408391011128302 -0.423744830150943 0.436448895716981 0.472574716981132 0.13784962990566 0.46985826
5 WALKING_UPSTAIRS 0.277911472222222 -0.0184208270166667 -0.105908536055556 -0.987271889259259 -0.957304989259259 -0.949741851296296 -0.98934137 -0.957543717037037 -0.94760257 -0.926344519259259 -0.549563718148148 -0.787788226851852 0.833698080925926 0.673386829814815 0.828659836666667 -0.965375535555556 -0.999705046666667 -0.998935624814815 -0.99460706537037 -0.991624249074074 -0.965560857222222 -0.948583715925926 -0.527999633407407 -0.505586968333333 -0.446054261333333 0.247989408574074 -0.0756957018166667 0.0368231465462963 0.0376910751222222 0.0669120089112963 -0.0573481512425926 0.176126990322222 -0.0924881885925926 0.18235955977037 -0.119120139333333 0.128329918990741 -0.138534155481481 0.281888797981481 0.0665274675074074 0.384642653314815 0.896928566851852 -0.370062696851852 0.129747161222222 -0.986685818703704 -0.97419442037037 -0.945927078703704 -0.986895012962963 -0.974806122222222 -0.947922742777778 0.826732693518519 -0.380529980185185 0.129645950037037 0.913570337222222 -0.34605691462963 0.11519525245037 0.158422912481481 0.728349482962963 -0.756286182777778 -0.963757028703704 -0.987721785 -0.977032637222222 -0.955777678148148 -0.757442729779667 -1 -0.453831075105556 -0.370277771888889 0.387816928388889 -0.405454711166667 0.423298317981481 -0.434275034388889 0.393407970003704 -0.389221846551852 0.401313067462963 -0.503979640537037 0.512760935722222 -0.521274890111111 0.526869881592593 0.674947212777778 0.334620620814815 0.611669641011111
5 WALKING_DOWNSTAIRS 0.280046513278689 -0.0143376555065574 -0.101621722633148 -0.96674254295082 -0.893449307213115 -0.911419015081967 -0.973805270819672 -0.89651787442623 -0.906661985573771 -0.893315989672131 -0.496034383114754 -0.757434750327869 0.800094241803279 0.644027902131148 0.81253224 -0.927612971147541 -0.998529394590164 -0.99509755 -0.98525432852459 -0.982419032295082 -0.918584519180328 -0.899849162786885 -0.326560323477049 -0.319098932032787 -0.353306160481967 0.00938979228360656 0.077513953895082 -0.0577641980409836 0.148838836581967 -0.0707324539916393 -0.00619286413770492 0.14852447402623 0.0423504007508197 0.0304497758622951 -0.0069588007204918 0.0520171393393443 -0.0948512612098361 0.17452298112541 -0.191808084983607 0.147171336183607 0.93503077852459 -0.301735130327869 0.024763106752459 -0.982020428032787 -0.957425321803279 -0.928161577377049 -0.982218366065574 -0.958626214098361 -0.929141128196721 0.865929380163934 -0.309386277377049 0.0316538288737705 0.949053275409836 -0.285284768360656 0.00950846340983607 -0.0843629867213115 0.825520504426229 -0.842212021639344 -0.986567380819672 -0.983276173606557 -0.963104780819672 -0.932545893278689 -0.804027194377049 -1 -0.653494553262295 -0.465585604213115 0.49738893404918 -0.529515326377049 0.562056149016393 -0.581233457540984 0.564082295852459 -0.574944247606557 0.597658647311475 -0.54717363552459 0.557155425 -0.566836806590164 0.573483272655738 0.775267830327869 0.0417871234262295 0.177417122114754
5 SITTING 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.979461749464286 -0.859936149341071 -0.89002252625 -0.910069068392857 -0.481628821035714 -0.756272948928571 0.828504749107143 0.641330126607143 0.807574318214286 -0.910601304107143 -0.998738702678571 -0.985918303928571 -0.974414689285714 -0.982695910535714 -0.882957408303571 -0.882997324160714 -0.420718403428571 -0.303521499660714 -0.290459934642857 0.179009611426786 -0.0336726751321429 0.0360060011017857 0.00288299852928572 -0.0439163035767857 0.04180310955 0.06090473032875 -0.0199953783 0.133948244785714 -0.0952649805357143 0.0821903183160714 -0.219252399105357 0.0607142445810714 -0.343441267446429 0.106119812160714 0.95619779125 -0.0759009061071429 0.166893825946429 -0.972908355892857 -0.917613464821429 -0.899404775267857 -0.973425791071429 -0.918383721785714 -0.900663706696429 0.888670523214286 -0.0819001008035714 0.1772489725 0.96476514875 -0.0762165602142857 0.143234161714286 -0.419735047142857 0.880840061607143 -0.989804388035714 -0.941932421785714 -0.975099290535714 -0.92209628125 -0.905632200714286 -0.922885204642857 -0.996254196428571 -0.249804078989286 -0.338515379776786 0.351601064021429 -0.3646966297375 0.377913488867857 -0.58053054125 0.5532685485 -0.553355734482143 0.565422231375 -0.603929800482143 0.605390696982143 -0.606434063214286 0.604290720464286 -0.166853802732143 -0.686876727339286 0.347788685125
